"Plot Title: Haa Damthang"
"#","Date Time, GMT+06:00","PAR, uE (LGR S/N: 10364436, SEN S/N: 10340315, LBL: Photosynthesis)","Temp, °F (LGR S/N: 10364436, SEN S/N: 10344948, LBL: Temperature)","RH, % (LGR S/N: 10364436, SEN S/N: 10344948, LBL: Relative Humdity )","Water Content, m³/m³ (LGR S/N: 10364436, SEN S/N: 10346471, LBL: Rainfall)","Rain, in (LGR S/N: 10364436, SEN S/N: 10364405, LBL: Rainfall)"
8294,10/28/15 12:19:53 AM,1.2,35.733,93.700,0.1999,0.000
8295,10/28/15 12:29:53 AM,1.2,35.443,92.900,0.2008,0.000
8296,10/28/15 12:39:53 AM,1.2,35.249,94.000,0.2003,0.000
8297,10/28/15 12:49:53 AM,1.2,35.541,93.900,0.2008,0.000
8298,10/28/15 12:59:53 AM,1.2,36.554,92.400,0.2017,0.000
8299,10/28/15 01:09:53 AM,1.2,35.541,92.800,0.2012,0.000
8300,10/28/15 01:19:53 AM,1.2,35.103,93.100,0.2017,0.000
8301,10/28/15 01:29:53 AM,1.2,35.152,93.600,0.2020,0.000
8302,10/28/15 01:39:53 AM,1.2,34.907,93.400,0.2017,0.000
8303,10/28/15 01:49:53 AM,1.2,35.200,93.300,0.2020,0.000
8304,10/28/15 01:59:53 AM,1.2,35.928,92.700,0.2026,0.000
8305,10/28/15 02:09:53 AM,1.2,35.103,93.600,0.2026,0.000
8306,10/28/15 02:19:53 AM,1.2,35.395,93.200,0.2026,0.000
8307,10/28/15 02:29:53 AM,1.2,35.782,91.600,0.2035,0.000
8308,10/28/15 02:39:53 AM,1.2,36.554,89.100,0.2029,0.000
8309,10/28/15 02:49:53 AM,1.2,35.782,91.300,0.2035,0.000
8310,10/28/15 02:59:53 AM,1.2,34.907,92.200,0.2038,0.000
8311,10/28/15 03:09:53 AM,1.2,34.516,93.100,0.2038,0.000
8312,10/28/15 03:19:53 AM,1.2,34.027,93.100,0.2043,0.000
8313,10/28/15 03:29:53 AM,1.2,34.858,93.400,0.2047,0.000
8314,10/28/15 03:39:53 AM,1.2,34.664,92.400,0.2043,0.000
8315,10/28/15 03:49:53 AM,1.2,34.174,93.100,0.2047,0.000
8316,10/28/15 03:59:53 AM,1.2,33.831,93.100,0.2052,0.000
8317,10/28/15 04:09:53 AM,1.2,34.174,91.900,0.2047,0.000
8318,10/28/15 04:19:53 AM,1.2,34.174,93.400,0.2056,0.000
8319,10/28/15 04:29:53 AM,1.2,34.272,92.100,0.2056,0.000
8320,10/28/15 04:39:53 AM,1.2,33.879,91.700,0.2052,0.000
8321,10/28/15 04:49:53 AM,1.2,34.371,91.300,0.2061,0.000
8322,10/28/15 04:59:53 AM,1.2,33.978,91.900,0.2064,0.000
8323,10/28/15 05:09:53 AM,1.2,33.633,92.600,0.2056,0.000
8324,10/28/15 05:19:53 AM,1.2,33.681,91.900,0.2061,0.000
8325,10/28/15 05:29:53 AM,1.2,33.089,92.100,0.2070,0.000
8326,10/28/15 05:39:53 AM,1.2,32.443,93.600,0.2064,0.000
8327,10/28/15 05:49:53 AM,1.2,33.138,91.100,0.2070,0.000
8328,10/28/15 05:59:53 AM,1.2,33.386,92.600,0.2078,0.000
8329,10/28/15 06:09:53 AM,8.7,33.188,91.600,0.2070,0.000
8330,10/28/15 06:19:53 AM,23.7,32.790,92.800,0.2073,0.000
8331,10/28/15 06:29:53 AM,61.2,32.841,92.300,0.2078,0.000
8332,10/28/15 06:39:53 AM,78.7,33.089,92.800,0.2073,0.000
8333,10/28/15 06:49:53 AM,93.7,33.584,88.900,0.2078,0.000
8334,10/28/15 06:59:53 AM,121.2,34.858,88.900,0.2083,0.000
8335,10/28/15 07:09:53 AM,393.7,36.169,88.200,0.2087,0.000
8336,10/28/15 07:19:53 AM,501.2,36.410,84.300,0.2087,0.000
8337,10/28/15 07:29:53 AM,553.7,37.798,80.300,0.2087,0.000
8338,10/28/15 07:39:53 AM,613.7,38.226,79.200,0.2078,0.000
8339,10/28/15 07:49:53 AM,748.7,39.783,75.600,0.2078,0.000
8340,10/28/15 07:59:53 AM,778.7,40.951,75.900,0.2078,0.000
8341,10/28/15 08:09:53 AM,706.2,41.832,74.800,0.2078,0.000
8342,10/28/15 08:19:53 AM,668.7,44.492,69.700,0.2073,0.000
8343,10/28/15 08:29:53 AM,943.7,45.669,69.300,0.2073,0.000
8344,10/28/15 08:39:53 AM,678.7,47.289,65.200,0.2073,0.000
8345,10/28/15 08:49:53 AM,1111.2,48.938,66.000,0.2061,0.000
8346,10/28/15 08:59:53 AM,1176.2,50.797,64.700,0.2056,0.000
8347,10/28/15 09:09:53 AM,1231.2,49.649,66.400,0.2056,0.000
8348,10/28/15 09:19:53 AM,1293.7,50.180,63.800,0.2052,0.000
8349,10/28/15 09:29:53 AM,1351.2,52.466,61.600,0.2038,0.000
8350,10/28/15 09:39:53 AM,1393.7,52.554,61.400,0.2029,0.000
8351,10/28/15 09:49:53 AM,1438.7,53.908,61.700,0.2026,0.000
8352,10/28/15 09:59:53 AM,1486.2,55.213,54.400,0.2012,0.000
8353,10/28/15 10:09:53 AM,1521.2,56.251,51.100,0.1999,0.000
8354,10/28/15 10:19:53 AM,1553.7,57.117,50.600,0.1994,0.000
8355,10/28/15 10:29:53 AM,1591.2,57.376,49.700,0.1976,0.000
8356,10/28/15 10:39:53 AM,1606.2,58.541,49.600,0.1963,0.000
8357,10/28/15 10:49:53 AM,1668.7,58.066,46.400,0.1958,0.000
8358,10/28/15 10:59:53 AM,1693.7,59.056,44.600,0.1935,0.000
8359,10/28/15 11:09:53 AM,1731.2,60.303,44.400,0.1932,0.000
8360,10/28/15 11:19:53 AM,1751.2,59.616,41.000,0.1913,0.000
8361,10/28/15 11:29:53 AM,1896.2,59.486,44.000,0.1904,0.000
8362,10/28/15 11:39:53 AM,1953.7,60.861,44.300,0.1895,0.000
8363,10/28/15 11:49:53 AM,908.7,60.561,41.300,0.1881,0.000
8364,10/28/15 11:59:53 AM,1921.2,59.229,43.300,0.1876,0.000
8365,10/28/15 12:09:53 PM,1916.2,61.290,40.000,0.1859,0.000
8366,10/28/15 12:19:53 PM,428.7,58.195,40.900,0.1853,0.000
8367,10/28/15 12:29:53 PM,498.7,57.636,42.100,0.1853,0.000
8368,10/28/15 12:39:53 PM,1748.7,59.616,39.900,0.1840,0.000
8369,10/28/15 12:49:53 PM,2096.2,59.142,41.500,0.1836,0.000
8370,10/28/15 12:59:53 PM,1061.2,59.358,40.600,0.1836,0.000
8371,10/28/15 01:09:53 PM,1208.7,59.401,41.900,0.1830,0.000
8372,10/28/15 01:19:53 PM,1741.2,60.217,41.100,0.1813,0.000
8373,10/28/15 01:29:53 PM,1698.7,59.315,39.500,0.1807,0.000
8374,10/28/15 01:39:53 PM,386.2,58.325,42.900,0.1807,0.000
8375,10/28/15 01:49:53 PM,396.2,56.901,44.400,0.1813,0.000
8376,10/28/15 01:59:53 PM,721.2,58.928,42.200,0.1803,0.000
8377,10/28/15 02:09:53 PM,1526.2,59.788,40.000,0.1797,0.000
8378,10/28/15 02:19:53 PM,1406.2,59.788,39.900,0.1783,0.000
8379,10/28/15 02:29:53 PM,1278.7,59.315,41.000,0.1783,0.000
8380,10/28/15 02:39:53 PM,1171.2,59.185,38.200,0.1769,0.000
8381,10/28/15 02:49:53 PM,1126.2,59.445,39.300,0.1765,0.000
8382,10/28/15 02:59:53 PM,1038.7,59.229,39.000,0.1765,0.000
8383,10/28/15 03:09:53 PM,946.2,58.239,39.200,0.1762,0.000
8384,10/28/15 03:19:53 PM,126.2,56.383,41.500,0.1765,0.000
8385,10/28/15 03:29:53 PM,111.2,55.602,43.000,0.1775,0.000
8386,10/28/15 03:39:53 PM,106.2,54.648,45.500,0.1775,0.000
8387,10/28/15 03:49:53 PM,96.2,54.037,46.900,0.1779,0.000
8388,10/28/15 03:59:53 PM,88.7,53.776,46.300,0.1789,0.000
8389,10/28/15 04:09:53 PM,93.7,53.733,46.700,0.1793,0.000
8390,10/28/15 04:19:53 PM,76.2,52.903,47.900,0.1789,0.000
8391,10/28/15 04:29:53 PM,63.7,52.554,48.100,0.1793,0.000
8392,10/28/15 04:39:53 PM,56.2,52.029,49.200,0.1797,0.000
8393,10/28/15 04:49:53 PM,46.2,50.886,51.000,0.1803,0.000
8394,10/28/15 04:59:53 PM,36.2,50.092,53.500,0.1803,0.000
8395,10/28/15 05:09:53 PM,23.7,49.028,55.500,0.1803,0.000
8396,10/28/15 05:19:53 PM,11.2,47.512,58.200,0.1807,0.000
8397,10/28/15 05:29:53 PM,1.2,46.616,61.500,0.1816,0.000
8398,10/28/15 05:39:53 PM,1.2,45.489,63.600,0.1816,0.000
8399,10/28/15 05:49:53 PM,1.2,44.537,65.800,0.1816,0.000
8400,10/28/15 05:59:53 PM,1.2,43.945,66.900,0.1820,0.000
8401,10/28/15 06:09:53 PM,1.2,45.444,65.000,0.1830,0.000
8402,10/28/15 06:19:53 PM,1.2,43.763,68.000,0.1826,0.000
8403,10/28/15 06:29:53 PM,1.2,43.306,70.400,0.1830,0.000
8404,10/28/15 06:39:53 PM,1.2,42.156,72.800,0.1836,0.000
8405,10/28/15 06:49:53 PM,1.2,41.648,73.000,0.1836,0.000
8406,10/28/15 06:59:53 PM,1.2,41.184,74.000,0.1836,0.000
8407,10/28/15 07:09:53 PM,1.2,40.858,74.500,0.1840,0.000
8408,10/28/15 07:19:53 PM,1.2,40.438,75.800,0.1843,0.000
8409,10/28/15 07:29:53 PM,1.2,39.549,78.100,0.1843,0.000
8410,10/28/15 07:39:53 PM,1.2,40.017,76.500,0.1849,0.000
8411,10/28/15 07:49:53 PM,1.2,39.360,77.600,0.1853,0.000
8412,10/28/15 07:59:53 PM,1.2,38.795,79.500,0.1853,0.000
8413,10/28/15 08:09:53 PM,1.2,38.464,79.300,0.1859,0.000
8414,10/28/15 08:19:53 PM,1.2,39.124,78.300,0.1859,0.000
8415,10/28/15 08:29:53 PM,1.2,38.273,79.800,0.1862,0.000
8416,10/28/15 08:39:53 PM,1.2,37.942,81.400,0.1862,0.000
8417,10/28/15 08:49:53 PM,1.2,37.560,81.400,0.1866,0.000
8418,10/28/15 08:59:53 PM,1.2,37.513,82.600,0.1866,0.000
8419,10/28/15 09:09:53 PM,1.2,37.081,82.400,0.1872,0.000
8420,10/28/15 09:19:53 PM,1.2,37.081,84.200,0.1872,0.000
8421,10/28/15 09:29:53 PM,1.2,38.226,80.800,0.1876,0.000
8422,10/28/15 09:39:53 PM,1.2,38.179,80.300,0.1876,0.000
8423,10/28/15 09:49:53 PM,1.2,37.798,80.600,0.1876,0.000
8424,10/28/15 09:59:53 PM,1.2,36.939,82.300,0.1885,0.000
8425,10/28/15 10:09:53 PM,1.2,36.795,83.400,0.1891,0.000
8426,10/28/15 10:19:53 PM,1.2,36.313,83.300,0.1885,0.000
8427,10/28/15 10:29:53 PM,1.2,36.313,83.400,0.1891,0.000
8428,10/28/15 10:39:53 PM,1.2,38.179,81.700,0.1895,0.000
8429,10/28/15 10:49:53 PM,1.2,37.560,81.300,0.1895,0.000
8430,10/28/15 10:59:53 PM,1.2,36.651,83.200,0.1898,0.000
8431,10/28/15 11:09:53 PM,1.2,36.459,83.900,0.1904,0.000
8432,10/28/15 11:19:53 PM,1.2,36.410,84.000,0.1895,0.000
8433,10/28/15 11:29:53 PM,1.2,36.410,83.700,0.1898,0.000
8434,10/28/15 11:39:53 PM,1.2,36.313,84.200,0.1904,0.000
8435,10/28/15 11:49:53 PM,1.2,36.795,82.800,0.1898,0.000
8436,10/28/15 11:59:53 PM,1.2,36.410,84.100,0.1908,0.000
8437,10/29/15 12:09:53 AM,1.2,36.459,83.800,0.1913,0.000
8438,10/29/15 12:19:53 AM,1.2,35.976,84.600,0.1908,0.000
8439,10/29/15 12:29:53 AM,1.2,36.072,84.900,0.1908,0.000
8440,10/29/15 12:39:53 AM,1.2,36.842,83.800,0.1917,0.000
8441,10/29/15 12:49:53 AM,1.2,36.361,85.300,0.1913,0.000
8442,10/29/15 12:59:53 AM,1.2,36.025,85.800,0.1917,0.000
8443,10/29/15 01:09:53 AM,1.2,35.541,85.200,0.1923,0.000
8444,10/29/15 01:19:53 AM,1.2,36.025,85.000,0.1917,0.000
8445,10/29/15 01:29:53 AM,1.2,35.685,85.100,0.1923,0.000
8446,10/29/15 01:39:53 AM,1.2,35.541,84.700,0.1926,0.000
8447,10/29/15 01:49:53 AM,1.2,34.907,86.300,0.1926,0.000
8448,10/29/15 01:59:53 AM,1.2,34.371,86.400,0.1926,0.000
8449,10/29/15 02:09:53 AM,1.2,34.957,85.500,0.1935,0.000
8450,10/29/15 02:19:53 AM,1.2,34.907,84.300,0.1932,0.000
8451,10/29/15 02:29:53 AM,1.2,35.055,84.700,0.1935,0.000
8452,10/29/15 02:39:53 AM,1.2,35.006,84.200,0.1945,0.000
8453,10/29/15 02:49:53 AM,1.2,34.761,84.400,0.1939,0.000
8454,10/29/15 02:59:53 AM,1.2,34.516,83.200,0.1939,0.000
8455,10/29/15 03:09:53 AM,1.2,35.055,82.000,0.1945,0.000
8456,10/29/15 03:19:53 AM,1.2,34.174,84.400,0.1945,0.000
8457,10/29/15 03:29:53 AM,1.2,34.468,83.100,0.1945,0.000
8458,10/29/15 03:39:53 AM,1.2,33.633,84.300,0.1954,0.000
8459,10/29/15 03:49:53 AM,1.2,34.320,83.000,0.1945,0.000
8460,10/29/15 03:59:53 AM,1.2,33.978,84.700,0.1948,0.000
8461,10/29/15 04:09:53 AM,1.2,34.371,84.400,0.1954,0.000
8462,10/29/15 04:19:53 AM,1.2,35.395,82.400,0.1945,0.000
8463,10/29/15 04:29:53 AM,1.2,35.976,78.800,0.1954,0.000
8464,10/29/15 04:39:53 AM,1.2,34.858,81.100,0.1958,0.000
8465,10/29/15 04:49:53 AM,1.2,34.419,82.400,0.1954,0.000
8466,10/29/15 04:59:53 AM,1.2,34.419,82.000,0.1958,0.000
8467,10/29/15 05:09:53 AM,1.2,34.615,81.700,0.1963,0.000
8468,10/29/15 05:19:53 AM,1.2,33.534,84.000,0.1958,0.000
8469,10/29/15 05:29:53 AM,1.2,34.272,82.200,0.1958,0.000
8470,10/29/15 05:39:53 AM,1.2,34.810,81.500,0.1972,0.000
8471,10/29/15 05:49:53 AM,1.2,34.516,80.500,0.1963,0.000
8472,10/29/15 05:59:53 AM,1.2,33.633,82.400,0.1972,0.000
8473,10/29/15 06:09:53 AM,6.2,33.237,83.900,0.1976,0.000
8474,10/29/15 06:19:53 AM,26.2,33.928,83.900,0.1967,0.000
8475,10/29/15 06:29:53 AM,56.2,33.831,83.600,0.1976,0.000
8476,10/29/15 06:39:53 AM,86.2,34.907,82.900,0.1976,0.000
8477,10/29/15 06:49:53 AM,103.7,34.810,82.600,0.1976,0.000
8478,10/29/15 06:59:53 AM,141.2,35.443,82.700,0.1985,0.000
8479,10/29/15 07:09:53 AM,243.7,38.179,78.500,0.1990,0.000
8480,10/29/15 07:19:53 AM,233.7,37.465,80.200,0.1985,0.000
8481,10/29/15 07:29:53 AM,536.2,38.700,79.100,0.1985,0.000
8482,10/29/15 07:39:53 AM,611.2,39.924,77.800,0.1985,0.000
8483,10/29/15 07:49:53 AM,688.7,40.811,76.000,0.1981,0.000
8484,10/29/15 07:59:53 AM,763.7,41.416,73.700,0.1976,0.000
8485,10/29/15 08:09:53 AM,833.7,43.259,69.600,0.1976,0.000
8486,10/29/15 08:19:53 AM,936.2,45.851,65.700,0.1976,0.000
8487,10/29/15 08:29:53 AM,638.7,47.959,59.900,0.1972,0.000
8488,10/29/15 08:39:53 AM,708.7,48.938,59.400,0.1967,0.000
8489,10/29/15 08:49:53 AM,1211.2,47.467,57.900,0.1967,0.000
8490,10/29/15 08:59:53 AM,691.2,48.895,57.600,0.1958,0.000
8491,10/29/15 09:09:53 AM,1348.7,52.554,56.500,0.1948,0.000
8492,10/29/15 09:19:53 AM,1316.2,52.160,54.700,0.1954,0.000
8493,10/29/15 09:29:53 AM,1333.7,54.648,52.300,0.1945,0.000
8494,10/29/15 09:39:53 AM,1408.7,56.079,48.100,0.1935,0.000
8495,10/29/15 09:49:53 AM,1451.2,56.122,46.200,0.1932,0.000
8496,10/29/15 09:59:53 AM,1521.2,56.901,43.600,0.1923,0.000
8497,10/29/15 10:09:53 AM,1376.2,57.807,36.000,0.1908,0.000
8498,10/29/15 10:19:53 AM,496.2,54.777,40.100,0.1908,0.000
8499,10/29/15 10:29:53 AM,388.7,55.733,40.400,0.1904,0.000
8500,10/29/15 10:39:53 AM,668.7,54.820,40.200,0.1895,0.000
8501,10/29/15 10:49:53 AM,1583.7,56.642,38.300,0.1881,0.000
8502,10/29/15 10:59:53 AM,1468.7,57.074,34.400,0.1876,0.000
8503,10/29/15 11:09:53 AM,1066.2,57.893,37.400,0.1866,0.000
8504,10/29/15 11:19:53 AM,746.2,56.901,37.800,0.1866,0.000
8505,10/29/15 11:29:53 AM,871.2,57.117,38.500,0.1862,0.000
8506,10/29/15 11:39:53 AM,926.2,57.160,37.500,0.1853,0.000
8507,10/29/15 11:49:53 AM,1113.7,57.506,36.600,0.1843,0.000
8508,10/29/15 11:59:53 AM,993.7,59.142,36.800,0.1836,0.000
8509,10/29/15 12:09:53 PM,1313.7,58.798,35.900,0.1816,0.000
8510,10/29/15 12:19:53 PM,1373.7,59.572,38.300,0.1816,0.000
8511,10/29/15 12:29:53 PM,1903.7,58.669,36.500,0.1807,0.000
8512,10/29/15 12:39:53 PM,456.2,57.376,36.800,0.1803,0.000
8513,10/29/15 12:49:53 PM,631.2,56.512,39.000,0.1797,0.000
8514,10/29/15 12:59:53 PM,1681.2,59.142,38.600,0.1789,0.000
8515,10/29/15 01:09:53 PM,976.2,59.445,36.400,0.1775,0.000
8516,10/29/15 01:19:53 PM,633.7,58.325,37.100,0.1775,0.000
8517,10/29/15 01:29:53 PM,503.7,57.722,38.500,0.1775,0.000
8518,10/29/15 01:39:53 PM,566.2,57.160,39.100,0.1769,0.000
8519,10/29/15 01:49:53 PM,486.2,57.979,38.200,0.1765,0.000
8520,10/29/15 01:59:53 PM,491.2,57.679,38.200,0.1765,0.000
8521,10/29/15 02:09:53 PM,503.7,57.765,38.200,0.1762,0.000
8522,10/29/15 02:19:53 PM,401.2,57.160,36.800,0.1756,0.000
8523,10/29/15 02:29:53 PM,493.7,56.772,37.300,0.1762,0.000
8524,10/29/15 02:39:53 PM,663.7,57.936,35.800,0.1746,0.000
8525,10/29/15 02:49:53 PM,393.7,57.722,35.500,0.1746,0.000
8526,10/29/15 02:59:53 PM,573.7,58.195,35.600,0.1742,0.000
8527,10/29/15 03:09:53 PM,738.7,57.592,36.300,0.1738,0.000
8528,10/29/15 03:19:53 PM,286.2,56.426,37.500,0.1746,0.000
8529,10/29/15 03:29:53 PM,251.2,56.035,39.100,0.1746,0.000
8530,10/29/15 03:39:53 PM,201.2,55.386,39.800,0.1742,0.000
8531,10/29/15 03:49:53 PM,186.2,54.952,42.300,0.1746,0.000
8532,10/29/15 03:59:53 PM,146.2,54.604,42.500,0.1752,0.000
8533,10/29/15 04:09:53 PM,103.7,53.820,43.700,0.1752,0.000
8534,10/29/15 04:19:53 PM,93.7,53.121,45.400,0.1756,0.000
8535,10/29/15 04:29:53 PM,58.7,51.940,48.100,0.1762,0.000
8536,10/29/15 04:39:53 PM,63.7,51.501,49.600,0.1769,0.000
8537,10/29/15 04:49:53 PM,56.2,51.017,51.800,0.1765,0.000
8538,10/29/15 04:59:53 PM,36.2,50.445,54.500,0.1769,0.000
8539,10/29/15 05:09:53 PM,21.2,49.649,56.700,0.1775,0.000
8540,10/29/15 05:19:53 PM,6.2,49.116,57.300,0.1783,0.000
8541,10/29/15 05:29:53 PM,1.2,48.538,57.900,0.1779,0.000
8542,10/29/15 05:39:53 PM,1.2,47.199,61.000,0.1783,0.000
8543,10/29/15 05:49:53 PM,1.2,45.761,63.100,0.1789,0.000
8544,10/29/15 05:59:53 PM,1.2,44.537,66.100,0.1797,0.000
8545,10/29/15 06:09:53 PM,1.2,43.853,68.100,0.1793,0.000
8546,10/29/15 06:19:53 PM,1.2,42.570,70.600,0.1797,0.000
8547,10/29/15 06:29:53 PM,1.2,42.663,69.900,0.1797,0.000
8548,10/29/15 06:39:53 PM,1.2,42.386,71.300,0.1803,0.000
8549,10/29/15 06:49:53 PM,1.2,43.990,67.400,0.1803,0.000
8550,10/29/15 06:59:53 PM,1.2,42.341,71.200,0.1807,0.000
8551,10/29/15 07:09:53 PM,1.2,41.787,73.300,0.1807,0.000
8552,10/29/15 07:19:53 PM,1.2,41.369,74.000,0.1813,0.000
8553,10/29/15 07:29:53 PM,1.2,41.090,74.300,0.1813,0.000
8554,10/29/15 07:39:53 PM,1.2,41.230,74.000,0.1813,0.000
8555,10/29/15 07:49:53 PM,1.2,40.858,75.800,0.1816,0.000
8556,10/29/15 07:59:53 PM,1.2,40.438,76.100,0.1816,0.000
8557,10/29/15 08:09:53 PM,1.2,40.485,75.700,0.1820,0.000
8558,10/29/15 08:19:53 PM,1.2,39.736,77.200,0.1820,0.000
8559,10/29/15 08:29:53 PM,1.2,39.736,78.300,0.1820,0.000
8560,10/29/15 08:39:53 PM,1.2,39.736,78.300,0.1826,0.000
8561,10/29/15 08:49:53 PM,1.2,40.438,77.400,0.1826,0.000
8562,10/29/15 08:59:53 PM,1.2,40.158,77.200,0.1826,0.000
8563,10/29/15 09:09:53 PM,1.2,39.690,78.300,0.1830,0.000
8564,10/29/15 09:19:53 PM,1.2,39.173,78.200,0.1836,0.000
8565,10/29/15 09:29:53 PM,1.2,38.889,78.100,0.1836,0.000
8566,10/29/15 09:39:53 PM,1.2,38.464,79.300,0.1840,0.000
8567,10/29/15 09:49:53 PM,1.2,38.984,78.400,0.1840,0.000
8568,10/29/15 09:59:53 PM,1.2,37.656,80.500,0.1843,0.000
8569,10/29/15 10:09:53 PM,1.2,37.798,79.800,0.1843,0.000
8570,10/29/15 10:19:53 PM,1.2,38.322,79.500,0.1849,0.000
8571,10/29/15 10:29:53 PM,1.2,37.560,81.100,0.1849,0.000
8572,10/29/15 10:39:53 PM,1.2,36.603,82.500,0.1853,0.000
8573,10/29/15 10:49:53 PM,1.2,37.035,81.900,0.1853,0.000
8574,10/29/15 10:59:53 PM,1.2,36.986,82.200,0.1859,0.000
8575,10/29/15 11:09:53 PM,1.2,37.751,81.300,0.1859,0.000
8576,10/29/15 11:19:53 PM,1.2,36.651,80.400,0.1862,0.000
8577,10/29/15 11:29:53 PM,1.2,35.638,82.800,0.1862,0.000
8578,10/29/15 11:39:53 PM,1.2,36.554,80.100,0.1862,0.000
8579,10/29/15 11:49:53 PM,1.2,36.698,79.300,0.1866,0.000
8580,10/29/15 11:59:53 PM,1.2,35.541,83.100,0.1866,0.000
8581,10/30/15 12:09:53 AM,1.2,36.217,80.500,0.1872,0.000
8582,10/30/15 12:19:53 AM,1.2,35.395,81.500,0.1872,0.000
8583,10/30/15 12:29:53 AM,1.2,34.761,83.100,0.1876,0.000
8584,10/30/15 12:39:53 AM,1.2,35.395,82.200,0.1872,0.000
8585,10/30/15 12:49:53 AM,1.2,35.685,80.500,0.1872,0.000
8586,10/30/15 12:59:53 AM,1.2,35.879,80.100,0.1876,0.000
8587,10/30/15 01:09:53 AM,1.2,35.733,80.300,0.1881,0.000
8588,10/30/15 01:19:53 AM,1.2,36.313,80.200,0.1876,0.000
8589,10/30/15 01:29:53 AM,1.2,35.638,80.700,0.1881,0.000
8590,10/30/15 01:39:53 AM,1.2,35.200,81.800,0.1885,0.000
8591,10/30/15 01:49:53 AM,1.2,35.200,81.800,0.1885,0.000
8592,10/30/15 01:59:53 AM,1.2,35.298,80.600,0.1885,0.000
8593,10/30/15 02:09:53 AM,1.2,34.907,81.400,0.1885,0.000
8594,10/30/15 02:19:53 AM,1.2,34.761,81.200,0.1885,0.000
8595,10/30/15 02:29:53 AM,1.2,34.272,83.300,0.1895,0.000
8596,10/30/15 02:39:53 AM,1.2,35.103,81.900,0.1895,0.000
8597,10/30/15 02:49:53 AM,1.2,35.200,80.300,0.1891,0.000
8598,10/30/15 02:59:53 AM,1.2,34.761,81.300,0.1895,0.000
8599,10/30/15 03:09:53 AM,1.2,34.761,80.700,0.1895,0.000
8600,10/30/15 03:19:53 AM,1.2,35.200,80.000,0.1895,0.000
8601,10/30/15 03:29:53 AM,1.2,35.879,76.900,0.1895,0.000
8602,10/30/15 03:39:53 AM,1.2,35.103,79.500,0.1898,0.000
8603,10/30/15 03:49:53 AM,1.2,36.795,75.100,0.1904,0.000
8604,10/30/15 03:59:53 AM,1.2,35.346,79.500,0.1904,0.000
8605,10/30/15 04:09:53 AM,1.2,35.443,77.900,0.1908,0.000
8606,10/30/15 04:19:53 AM,1.2,36.410,75.000,0.1904,0.000
8607,10/30/15 04:29:53 AM,1.2,36.120,78.300,0.1908,0.000
8608,10/30/15 04:39:53 AM,1.2,36.361,78.200,0.1908,0.000
8609,10/30/15 04:49:53 AM,1.2,37.081,77.000,0.1908,0.000
8610,10/30/15 04:59:53 AM,1.2,38.131,74.000,0.1908,0.000
8611,10/30/15 05:09:53 AM,1.2,37.942,74.400,0.1908,0.000
8612,10/30/15 05:19:53 AM,1.2,38.415,72.700,0.1913,0.000
8613,10/30/15 05:29:53 AM,1.2,37.846,75.100,0.1913,0.000
8614,10/30/15 05:39:53 AM,1.2,37.609,76.400,0.1913,0.000
8615,10/30/15 05:49:53 AM,1.2,36.795,78.000,0.1913,0.000
8616,10/30/15 05:59:53 AM,1.2,36.505,79.200,0.1913,0.000
8617,10/30/15 06:09:53 AM,6.2,37.035,77.300,0.1913,0.000
8618,10/30/15 06:19:53 AM,18.7,36.603,80.700,0.1917,0.000
8619,10/30/15 06:29:53 AM,71.2,37.416,79.500,0.1917,0.000
8620,10/30/15 06:39:53 AM,86.2,39.078,74.200,0.1917,0.000
8621,10/30/15 06:49:53 AM,81.2,38.557,76.600,0.1917,0.000
8622,10/30/15 06:59:53 AM,101.2,39.783,73.700,0.1917,0.000
8623,10/30/15 07:09:53 AM,108.7,40.532,71.900,0.1917,0.000
8624,10/30/15 07:19:53 AM,81.2,39.924,75.600,0.1917,0.000
8625,10/30/15 07:29:53 AM,86.2,39.549,76.300,0.1917,0.000
8626,10/30/15 07:39:53 AM,163.7,39.877,76.200,0.1913,0.000
8627,10/30/15 07:49:53 AM,261.2,40.111,77.300,0.1913,0.000
8628,10/30/15 07:59:53 AM,478.7,41.463,75.500,0.1913,0.000
8629,10/30/15 08:09:53 AM,436.2,42.892,71.500,0.1908,0.000
8630,10/30/15 08:19:53 AM,386.2,43.030,67.700,0.1908,0.000
8631,10/30/15 08:29:53 AM,416.2,44.627,64.000,0.1908,0.000
8632,10/30/15 08:39:53 AM,618.7,45.399,60.500,0.1904,0.000
8633,10/30/15 08:49:53 AM,731.2,48.004,56.700,0.1904,0.000
8634,10/30/15 08:59:53 AM,888.7,49.471,54.200,0.1904,0.000
8635,10/30/15 09:09:53 AM,623.7,49.516,53.000,0.1904,0.000
8636,10/30/15 09:19:53 AM,478.7,48.583,53.600,0.1904,0.000
8637,10/30/15 09:29:53 AM,646.2,49.294,54.800,0.1904,0.000
8638,10/30/15 09:39:53 AM,446.2,48.850,54.000,0.1898,0.000
8639,10/30/15 09:49:53 AM,691.2,49.116,54.200,0.1898,0.000
8640,10/30/15 09:59:53 AM,703.7,49.782,51.500,0.1895,0.000
8641,10/30/15 10:09:53 AM,823.7,50.047,52.800,0.1885,0.000
8642,10/30/15 10:19:53 AM,908.7,51.413,51.500,0.1881,0.000
8643,10/30/15 10:29:53 AM,783.7,51.458,51.000,0.1876,0.000
8644,10/30/15 10:39:53 AM,663.7,51.633,49.200,0.1876,0.000
