"#","Time, Bangladesh Time","Temp, *C","RH, %","DewPt, *C","Water Cont, m^3/m^3","PAR, uE","Rain, mm","Batt, V"
1220,7/15/15 08:40:00,18.39,89.50,16.65,0.3133,861,0.0,4.33
1221,7/15/15 08:50:00,18.13,88.30,16.18,0.3133,889,0.0,4.33
1222,7/15/15 09:00:00,18.49,87.10,16.32,0.3133,991,0.0,4.30
1223,7/15/15 09:10:00,18.77,86.10,16.42,0.3133,934,0.0,4.30
1224,7/15/15 09:20:00,18.91,86.10,16.56,0.3128,919,0.0,4.30
1225,7/15/15 09:30:00,18.70,85.70,16.28,0.3128,911,0.0,4.30
1226,7/15/15 09:40:00,18.56,85.70,16.14,0.3128,931,0.0,4.30
1227,7/15/15 09:50:00,18.58,84.80,15.99,0.3128,999,0.0,4.34
1228,7/15/15 10:00:00,19.10,83.60,16.28,0.3125,1114,0.0,4.29
1229,7/15/15 10:10:00,19.86,83.20,16.95,0.3125,1294,0.0,4.29
1230,7/15/15 10:20:00,19.37,82.10,16.25,0.3121,1391,0.0,4.30
1231,7/15/15 10:30:00,19.58,81.60,16.37,0.3121,1526,0.0,4.30
1232,7/15/15 10:40:00,19.34,80.80,15.98,0.3121,2014,0.0,4.30
1233,7/15/15 10:50:00,19.72,79.90,16.18,0.3113,2089,0.0,4.30
1234,7/15/15 11:00:00,20.36,78.70,16.56,0.3113,2211,0.0,4.30
1235,7/15/15 11:10:00,19.65,77.50,15.63,0.3113,1261,0.0,4.30
1236,7/15/15 11:20:00,19.75,79.00,16.02,0.3110,1316,0.0,4.30
1237,7/15/15 11:30:00,20.89,76.40,16.60,0.3102,1806,0.0,4.30
1238,7/15/15 11:40:00,20.65,76.60,16.41,0.3102,1906,0.0,4.30
1239,7/15/15 11:50:00,21.29,74.40,16.58,0.3095,2224,0.0,4.30
1240,7/15/15 12:00:00,20.70,75.30,16.19,0.3095,1749,0.0,4.29
1241,7/15/15 12:10:00,20.84,73.80,16.01,0.3092,1901,0.0,4.30
1242,7/15/15 12:20:00,20.39,71.30,15.04,0.3084,1921,0.0,4.30
1243,7/15/15 12:30:00,20.27,73.50,15.40,0.3087,1516,0.0,4.30
1244,7/15/15 12:40:00,21.20,74.20,16.44,0.3080,2446,0.0,4.30
1245,7/15/15 12:50:00,20.17,73.20,15.24,0.3072,1664,0.0,4.30
1246,7/15/15 13:00:00,19.89,74.30,15.20,0.3077,1291,0.0,4.30
1247,7/15/15 13:10:00,19.60,73.60,14.78,0.3077,1269,0.0,4.30
1248,7/15/15 13:20:00,18.79,75.10,14.31,0.3069,866,0.0,4.30
1249,7/15/15 13:30:00,15.75,83.50,12.98,0.3121,389,0.6,4.30
1250,7/15/15 13:40:00,15.94,90.00,14.32,0.3156,391,0.0,4.30
1251,7/15/15 13:50:00,16.30,91.40,14.91,0.3171,364,0.0,4.30
1252,7/15/15 14:00:00,16.20,92.00,14.92,0.3178,291,0.0,4.30
1253,7/15/15 14:10:00,15.84,92.90,14.72,0.3183,186,0.0,4.30
1254,7/15/15 14:20:00,15.87,93.00,14.76,0.3187,124,0.0,4.30
1255,7/15/15 14:30:00,15.87,94.20,14.95,0.3192,99,0.0,4.30
1256,7/15/15 14:40:00,15.63,94.30,14.73,0.3219,119,0.0,4.30
1257,7/15/15 14:50:00,15.41,95.50,14.72,0.3286,136,0.0,4.30
1258,7/15/15 15:00:00,15.39,96.50,14.85,0.3376,146,0.0,4.30
1259,7/15/15 15:10:00,15.34,96.80,14.86,0.3412,146,0.0,4.30
1260,7/15/15 15:20:00,15.72,97.10,15.28,0.3441,249,0.0,4.30
1261,7/15/15 15:30:00,15.80,97.10,15.36,0.3451,241,0.0,4.30
1262,7/15/15 15:40:00,15.70,97.30,15.29,0.3471,181,0.0,4.30
1263,7/15/15 15:50:00,15.89,97.60,15.53,0.3506,194,0.0,4.30
1264,7/15/15 16:00:00,15.94,97.40,15.55,0.3516,301,0.0,4.30
1265,7/15/15 16:10:00,15.72,97.30,15.32,0.3486,379,0.0,4.30
1266,7/15/15 16:20:00,15.91,97.10,15.47,0.3451,371,0.0,4.30
1267,7/15/15 16:30:00,16.03,97.10,15.59,0.3427,336,0.0,4.30
1268,7/15/15 16:40:00,15.84,96.90,15.37,0.3403,306,0.0,4.30
1269,7/15/15 16:50:00,15.80,96.60,15.28,0.3384,224,0.0,4.30
1270,7/15/15 17:00:00,15.68,96.30,15.11,0.3371,151,0.0,4.30
1271,7/15/15 17:10:00,15.65,96.10,15.05,0.3352,156,0.0,4.30
1272,7/15/15 17:20:00,15.80,96.10,15.19,0.3343,149,0.0,4.30
1273,7/15/15 17:30:00,15.77,96.00,15.15,0.3335,111,0.0,4.30
1274,7/15/15 17:40:00,15.70,95.60,15.02,0.3330,81,0.0,4.30
1275,7/15/15 17:50:00,15.56,96.70,15.05,0.3321,59,0.0,4.28
1276,7/15/15 18:00:00,15.53,97.20,15.11,0.3312,44,0.0,4.30
1277,7/15/15 18:10:00,15.37,97.50,14.99,0.3308,31,0.0,4.30
1278,7/15/15 18:20:00,15.34,97.90,15.03,0.3308,29,0.0,4.30
1279,7/15/15 18:30:00,15.22,98.20,14.96,0.3304,19,0.0,4.30
1280,7/15/15 18:40:00,15.15,98.20,14.89,0.3304,11,0.0,4.30
1281,7/15/15 18:50:00,15.08,98.00,14.78,0.3299,4,0.0,4.30
1282,7/15/15 19:00:00,14.91,97.90,14.60,0.3295,1,0.0,4.30
1283,7/15/15 19:10:00,14.67,97.80,14.35,0.3290,1,0.0,4.32
1284,7/15/15 19:20:00,14.60,97.90,14.29,0.3286,1,0.0,4.32
1285,7/15/15 19:30:00,14.27,98.00,13.97,0.3286,1,0.0,4.30
1286,7/15/15 19:40:00,14.46,98.10,14.18,0.3286,1,0.0,4.30
1287,7/15/15 19:50:00,14.41,98.20,14.15,0.3290,1,0.0,4.29
1288,7/15/15 20:00:00,14.41,98.20,14.15,0.3290,1,0.0,4.29
1289,7/15/15 20:10:00,14.27,98.40,14.03,0.3290,1,0.0,4.30
1290,7/15/15 20:20:00,14.15,98.30,13.90,0.3286,1,0.0,4.30
1291,7/15/15 20:30:00,14.29,98.50,14.07,0.3286,1,0.0,4.30
1292,7/15/15 20:40:00,14.27,98.30,14.02,0.3282,1,0.0,4.30
1293,7/15/15 20:50:00,14.41,98.10,14.13,0.3277,1,0.0,4.30
1294,7/15/15 21:00:00,13.91,97.80,13.58,0.3277,1,0.0,4.30
1295,7/15/15 21:10:00,14.15,97.90,13.84,0.3274,1,0.0,4.30
1296,7/15/15 21:20:00,14.03,98.10,13.75,0.3274,1,0.0,4.30
1297,7/15/15 21:30:00,14.70,98.40,14.47,0.3269,1,0.0,4.30
1298,7/15/15 21:40:00,14.27,98.60,14.07,0.3265,1,0.0,4.30
1299,7/15/15 21:50:00,14.27,98.70,14.08,0.3261,1,0.0,4.29
1300,7/15/15 22:00:00,14.24,98.60,14.04,0.3261,1,0.0,4.29
1301,7/15/15 22:10:00,14.31,98.50,14.10,0.3256,1,0.0,4.30
1302,7/15/15 22:20:00,14.24,98.50,14.03,0.3256,1,0.0,4.30
1303,7/15/15 22:30:00,14.10,98.50,13.88,0.3252,1,0.0,4.30
1304,7/15/15 22:40:00,14.00,98.60,13.80,0.3252,1,0.0,4.30
1305,7/15/15 22:50:00,14.03,98.70,13.84,0.3249,1,0.0,4.30
1306,7/15/15 23:00:00,14.03,98.90,13.87,0.3244,1,0.0,4.30
1307,7/15/15 23:10:00,14.10,98.90,13.94,0.3244,1,0.0,4.30
1308,7/15/15 23:20:00,14.10,98.90,13.94,0.3240,1,0.0,4.30
1309,7/15/15 23:30:00,14.05,98.90,13.90,0.3240,1,0.0,4.30
1310,7/15/15 23:40:00,14.05,98.90,13.90,0.3240,1,0.0,4.30
1311,7/15/15 23:50:00,14.05,99.00,13.91,0.3235,1,0.0,4.29
1312,7/16/15 00:00:00,14.00,99.10,13.88,0.3231,1,0.0,4.29
1313,7/16/15 00:10:00,13.98,99.00,13.84,0.3231,1,0.0,4.30
1314,7/16/15 00:20:00,13.93,99.10,13.81,0.3231,1,0.0,4.30
1315,7/16/15 00:30:00,13.93,99.10,13.81,0.3231,1,0.0,4.30
1316,7/16/15 00:40:00,13.79,99.10,13.66,0.3228,1,0.0,4.32
1317,7/16/15 00:50:00,13.76,99.20,13.66,0.3223,1,0.0,4.32
1318,7/16/15 01:00:00,13.79,99.20,13.68,0.3228,1,0.0,4.30
1319,7/16/15 01:10:00,13.71,99.40,13.64,0.3228,1,0.0,4.30
1320,7/16/15 01:20:00,13.67,99.30,13.57,0.3219,1,0.0,4.30
1321,7/16/15 01:30:00,13.57,99.30,13.48,0.3223,1,0.0,4.30
1322,7/16/15 01:40:00,13.67,99.30,13.57,0.3219,1,0.0,4.30
1323,7/16/15 01:50:00,13.69,99.20,13.58,0.3216,1,0.0,4.29
1324,7/16/15 02:00:00,13.74,99.30,13.65,0.3216,1,0.0,4.29
1325,7/16/15 02:10:00,13.59,99.20,13.49,0.3216,1,0.0,4.30
1326,7/16/15 02:20:00,13.55,99.20,13.44,0.3216,1,0.0,4.30
1327,7/16/15 02:30:00,13.50,99.30,13.41,0.3216,1,0.0,4.30
1328,7/16/15 02:40:00,13.43,99.40,13.35,0.3211,1,0.0,4.30
1329,7/16/15 02:50:00,13.45,99.50,13.39,0.3211,1,0.0,4.30
1330,7/16/15 03:00:00,13.47,99.50,13.41,0.3211,1,0.0,4.30
1331,7/16/15 03:10:00,13.50,99.60,13.45,0.3207,1,0.0,4.30
1332,7/16/15 03:20:00,13.47,99.50,13.41,0.3207,1,0.0,4.30
1333,7/16/15 03:30:00,13.40,99.50,13.34,0.3207,1,0.0,4.30
1334,7/16/15 03:40:00,13.09,99.50,13.03,0.3204,1,0.0,4.28
1335,7/16/15 03:50:00,13.04,99.50,12.98,0.3204,1,0.0,4.29
1336,7/16/15 04:00:00,13.11,99.50,13.05,0.3199,1,0.0,4.29
1337,7/16/15 04:10:00,13.14,99.50,13.08,0.3204,1,0.0,4.30
1338,7/16/15 04:20:00,13.09,99.40,13.01,0.3199,1,0.0,4.30
1339,7/16/15 04:30:00,13.14,99.40,13.06,0.3199,1,0.0,4.30
1340,7/16/15 04:40:00,13.18,99.40,13.11,0.3199,1,0.0,4.30
1341,7/16/15 04:50:00,13.09,99.50,13.03,0.3195,1,0.0,4.30
1342,7/16/15 05:00:00,13.06,99.50,13.00,0.3195,1,0.0,4.30
1343,7/16/15 05:10:00,13.16,99.60,13.12,0.3195,1,0.0,4.30
1344,7/16/15 05:20:00,13.14,99.50,13.08,0.3195,6,0.0,4.30
1345,7/16/15 05:30:00,13.21,99.30,13.12,0.3195,14,0.0,4.30
1346,7/16/15 05:40:00,13.28,99.30,13.19,0.3195,36,0.0,4.28
1347,7/16/15 05:50:00,13.26,99.40,13.18,0.3192,51,0.0,4.29
1348,7/16/15 06:00:00,13.23,99.50,13.17,0.3192,61,0.0,4.29
1349,7/16/15 06:10:00,13.43,99.50,13.36,0.3192,61,0.0,4.30
1350,7/16/15 06:20:00,13.55,99.30,13.45,0.3192,94,0.0,4.30
1351,7/16/15 06:30:00,13.79,99.00,13.65,0.3192,159,0.0,4.30
1352,7/16/15 06:40:00,13.76,98.10,13.48,0.3183,241,0.0,4.30
1353,7/16/15 06:50:00,14.05,96.50,13.52,0.3178,299,0.0,4.30
1354,7/16/15 07:00:00,15.06,95.60,14.38,0.3175,414,0.0,4.30
1355,7/16/15 07:10:00,15.80,93.50,14.77,0.3171,514,0.0,4.30
1356,7/16/15 07:20:00,15.01,92.90,13.89,0.3160,624,0.0,4.32
1357,7/16/15 07:30:00,16.30,92.00,15.01,0.3133,949,0.0,4.29
1358,7/16/15 07:40:00,16.53,91.30,15.13,0.3128,844,0.0,4.28
1359,7/16/15 07:50:00,18.08,89.20,16.30,0.3133,1144,0.0,4.29
1360,7/16/15 08:00:00,17.11,86.70,14.89,0.3133,1089,0.0,4.29
1361,7/16/15 08:10:00,18.84,85.10,16.31,0.3136,1464,0.0,4.29
1362,7/16/15 08:20:00,18.44,84.10,15.72,0.3133,1586,0.0,4.29
1363,7/16/15 08:30:00,18.37,83.30,15.50,0.3133,1151,0.0,4.29
1364,7/16/15 08:40:00,17.70,83.40,14.87,0.3128,1071,0.0,4.29
1365,7/16/15 08:50:00,19.03,78.00,15.13,0.3128,1354,0.0,4.29
1366,7/16/15 09:00:00,20.75,75.70,16.32,0.3133,2001,0.0,4.29
1367,7/16/15 09:10:00,20.25,72.20,15.10,0.3128,1976,0.0,4.29
1368,7/16/15 09:20:00,21.29,71.50,15.95,0.3125,1926,0.0,4.29
1369,7/16/15 09:30:00,19.13,71.70,13.92,0.3125,1114,0.0,4.29
1370,7/16/15 09:40:00,19.82,72.30,14.71,0.3125,1311,0.0,4.29
1371,7/16/15 09:50:00,19.34,73.20,14.44,0.3121,1139,0.0,4.29
1372,7/16/15 10:00:00,19.44,75.80,15.08,0.3118,1599,0.0,4.30
1373,7/16/15 10:10:00,20.84,73.00,15.84,0.3118,2126,0.0,4.30
1374,7/16/15 10:20:00,20.58,71.70,15.31,0.3118,2106,0.0,4.29
1375,7/16/15 10:30:00,21.10,71.80,15.84,0.3113,2114,0.0,4.30
1376,7/16/15 10:40:00,20.75,70.80,15.27,0.3106,2081,0.0,4.30
1377,7/16/15 10:50:00,20.46,71.60,15.17,0.3106,2016,0.0,4.30
1378,7/16/15 11:00:00,20.29,72.50,15.21,0.3106,1366,0.0,4.30
1379,7/16/15 11:10:00,19.34,72.80,14.36,0.3098,986,0.0,4.30
1380,7/16/15 11:20:00,19.48,73.10,14.56,0.3102,996,0.0,4.30
1381,7/16/15 11:30:00,19.32,74.20,14.63,0.3102,941,0.0,4.30
1382,7/16/15 11:40:00,19.25,73.40,14.39,0.3098,701,0.0,4.29
1383,7/16/15 11:50:00,18.75,73.00,13.83,0.3098,621,0.0,4.30
1384,7/16/15 12:00:00,18.46,73.80,13.72,0.3095,559,0.0,4.30
1385,7/16/15 12:10:00,19.01,75.50,14.60,0.3092,739,0.2,4.30
1386,7/16/15 12:20:00,18.94,77.50,14.94,0.3092,1049,0.4,4.30
1387,7/16/15 12:30:00,18.84,77.50,14.84,0.3087,1039,0.0,4.30
1388,7/16/15 12:40:00,18.20,80.20,14.75,0.3084,879,0.0,4.30
1389,7/16/15 12:50:00,17.08,84.20,14.41,0.3080,694,1.4,4.30
1390,7/16/15 13:00:00,16.49,88.40,14.58,0.3077,636,0.0,4.30
1391,7/16/15 13:10:00,16.22,90.40,14.67,0.3110,509,0.0,4.30
1392,7/16/15 13:20:00,16.20,91.50,14.83,0.3121,519,0.0,4.30
1393,7/16/15 13:30:00,16.34,92.30,15.11,0.3128,591,0.0,4.29
1394,7/16/15 13:40:00,16.56,90.80,15.07,0.3128,529,1.4,4.30
1395,7/16/15 13:50:00,15.68,92.80,14.53,0.3140,341,0.0,4.30
1396,7/16/15 14:00:00,16.37,93.30,15.30,0.3140,449,0.0,4.30
1397,7/16/15 14:10:00,16.51,92.30,15.28,0.3140,596,0.0,4.30
1398,7/16/15 14:20:00,16.51,92.20,15.26,0.3136,866,0.0,4.30
1399,7/16/15 14:30:00,17.94,89.20,16.16,0.3125,1794,0.0,4.29
1400,7/16/15 14:40:00,17.08,88.10,15.12,0.3113,871,0.0,4.29
1401,7/16/15 14:50:00,17.01,89.50,15.29,0.3106,604,0.0,4.30
1402,7/16/15 15:00:00,17.27,87.50,15.20,0.3102,561,0.0,4.30
1403,7/16/15 15:10:00,17.27,84.20,14.60,0.3102,684,0.0,4.30
1404,7/16/15 15:20:00,17.82,83.10,14.93,0.3106,939,0.0,4.30
1405,7/16/15 15:30:00,17.94,81.20,14.69,0.3106,1406,0.0,4.29
1406,7/16/15 15:40:00,17.34,83.70,14.58,0.2868,754,0.4,4.29
1407,7/16/15 15:50:00,16.42,85.90,14.07,0.2868,469,0.0,4.29
1408,7/16/15 16:00:00,16.03,89.30,14.29,0.2881,404,0.0,4.30
1409,7/16/15 16:10:00,16.08,89.80,14.43,0.2884,399,0.0,4.30
1410,7/16/15 16:20:00,15.99,89.50,14.28,0.2887,384,0.0,4.30
1411,7/16/15 16:30:00,16.51,88.80,14.68,0.2890,369,0.0,4.29
1412,7/16/15 16:40:00,16.13,88.10,14.18,0.2884,424,0.0,4.29
1413,7/16/15 16:50:00,16.30,88.40,14.39,0.2881,366,0.0,4.30
1414,7/16/15 17:00:00,15.77,88.40,13.88,0.2884,261,0.0,4.30
1415,7/16/15 17:10:00,15.68,88.50,13.80,0.2874,171,0.0,4.30
1416,7/16/15 17:20:00,15.84,89.30,14.10,0.2874,156,0.0,4.30
1417,7/16/15 17:30:00,15.68,89.90,14.04,0.2884,209,0.0,4.29
1418,7/16/15 17:40:00,15.46,89.80,13.81,0.2881,176,0.0,4.29
1419,7/16/15 17:50:00,15.51,90.40,13.96,0.2887,121,0.0,4.30
1420,7/16/15 18:00:00,14.86,90.70,13.37,0.2887,56,0.0,4.30
1421,7/16/15 18:10:00,15.10,91.10,13.68,0.2884,41,0.0,4.30
1422,7/16/15 18:20:00,15.01,91.50,13.65,0.2884,36,0.0,4.30
1423,7/16/15 18:30:00,14.70,91.70,13.38,0.2884,34,0.0,4.28
1424,7/16/15 18:40:00,14.48,92.40,13.28,0.2877,14,0.0,4.28
1425,7/16/15 18:50:00,14.60,92.90,13.48,0.2881,1,0.0,4.29
1426,7/16/15 19:00:00,14.79,93.40,13.75,0.2881,1,0.0,4.29
1427,7/16/15 19:10:00,14.34,94.10,13.42,0.2881,1,0.0,4.29
1428,7/16/15 19:20:00,14.65,95.20,13.91,0.2881,1,0.0,4.30
1429,7/16/15 19:30:00,14.55,95.90,13.92,0.2884,1,0.0,4.30
1430,7/16/15 19:40:00,14.48,95.90,13.85,0.2881,1,0.0,4.29
1431,7/16/15 19:50:00,14.98,96.00,14.37,0.2884,1,0.0,4.29
1432,7/16/15 20:00:00,14.39,95.90,13.76,0.2884,1,0.0,4.29
1433,7/16/15 20:10:00,14.48,96.10,13.88,0.2881,1,0.0,4.30
1434,7/16/15 20:20:00,14.27,96.10,13.67,0.2881,1,0.0,4.31
1435,7/16/15 20:30:00,14.24,96.40,13.69,0.2884,1,0.0,4.32
1436,7/16/15 20:40:00,14.22,97.00,13.77,0.2881,1,0.0,4.28
1437,7/16/15 20:50:00,14.53,97.10,14.09,0.2881,1,0.0,4.29
1438,7/16/15 21:00:00,14.10,96.90,13.63,0.2881,1,0.0,4.29
1439,7/16/15 21:10:00,14.17,96.90,13.70,0.2877,1,0.0,4.29
1440,7/16/15 21:20:00,14.12,97.10,13.69,0.2881,1,0.0,4.29
1441,7/16/15 21:30:00,13.95,97.60,13.60,0.2881,1,0.0,4.30
1442,7/16/15 21:40:00,14.05,97.80,13.72,0.2877,1,0.0,4.29
1443,7/16/15 21:50:00,14.17,97.80,13.84,0.2877,1,0.0,4.29
1444,7/16/15 22:00:00,14.17,97.70,13.83,0.2881,1,0.0,4.29
1445,7/16/15 22:10:00,14.17,97.80,13.84,0.2877,1,0.0,4.29
1446,7/16/15 22:20:00,13.98,98.10,13.70,0.2881,1,0.0,4.29
1447,7/16/15 22:30:00,14.03,98.20,13.76,0.2881,1,0.0,4.30
1448,7/16/15 22:40:00,13.98,98.40,13.75,0.2877,1,0.0,4.29
1449,7/16/15 22:50:00,13.95,98.30,13.71,0.2881,1,0.0,4.29
1450,7/16/15 23:00:00,13.86,98.10,13.58,0.2881,1,0.0,4.29
1451,7/16/15 23:10:00,13.74,97.80,13.41,0.2877,1,0.0,4.29
1452,7/16/15 23:20:00,13.76,97.80,13.44,0.2881,1,0.0,4.29
1453,7/16/15 23:30:00,13.69,98.00,13.40,0.2881,1,0.0,4.30
1454,7/16/15 23:40:00,13.57,98.00,13.28,0.2881,1,0.0,4.29
1455,7/16/15 23:50:00,13.50,98.00,13.20,0.2881,1,0.0,4.29
1456,7/17/15 00:00:00,13.74,98.30,13.49,0.2881,1,0.0,4.29
1457,7/17/15 00:10:00,13.31,98.20,13.04,0.2877,1,0.0,4.29
1458,7/17/15 00:20:00,13.26,98.20,12.99,0.2877,1,0.0,4.30
1459,7/17/15 00:30:00,13.21,98.30,12.96,0.2881,1,0.0,4.30
1460,7/17/15 00:40:00,13.31,98.60,13.11,0.2877,1,0.0,4.29
1461,7/17/15 00:50:00,13.06,98.70,12.88,0.2877,1,0.0,4.29
1462,7/17/15 01:00:00,13.21,98.70,13.02,0.2881,1,0.0,4.29
1463,7/17/15 01:10:00,13.21,98.60,13.01,0.2877,1,0.0,4.29
1464,7/17/15 01:20:00,13.23,98.30,12.99,0.2877,1,0.0,4.29
1465,7/17/15 01:30:00,13.18,98.10,12.91,0.2881,1,0.0,4.32
1466,7/17/15 01:40:00,13.04,98.20,12.78,0.2877,1,0.0,4.28
1467,7/17/15 01:50:00,12.97,98.20,12.71,0.2877,1,0.0,4.29
1468,7/17/15 02:00:00,13.06,98.10,12.79,0.2881,1,0.0,4.29
1469,7/17/15 02:10:00,13.09,97.90,12.78,0.2877,1,0.0,4.29
1470,7/17/15 02:20:00,13.04,97.90,12.73,0.2877,1,0.0,4.29
1471,7/17/15 02:30:00,12.82,98.10,12.55,0.2881,1,0.0,4.29
1472,7/17/15 02:40:00,12.85,98.20,12.59,0.2874,1,0.0,4.28
1473,7/17/15 02:50:00,12.63,98.00,12.34,0.2877,1,0.0,4.29
1474,7/17/15 03:00:00,12.56,98.00,12.26,0.2881,1,0.0,4.29
1475,7/17/15 03:10:00,12.65,98.00,12.36,0.2877,1,0.0,4.29
1476,7/17/15 03:20:00,12.70,97.70,12.36,0.2877,1,0.0,4.29
1477,7/17/15 03:30:00,12.61,97.60,12.25,0.2877,1,0.0,4.29
1478,7/17/15 03:40:00,12.65,97.60,12.30,0.2877,1,0.0,4.28
1479,7/17/15 03:50:00,12.68,97.40,12.29,0.2877,1,0.0,4.29
1480,7/17/15 04:00:00,12.39,97.60,12.03,0.2887,1,0.0,4.29
1481,7/17/15 04:10:00,12.56,97.40,12.17,0.2884,1,0.0,4.29
1482,7/17/15 04:20:00,12.58,97.60,12.23,0.2887,1,0.0,4.29
1483,7/17/15 04:30:00,12.73,97.80,12.40,0.2881,1,0.0,4.29
1484,7/17/15 04:40:00,12.53,97.70,12.19,0.2877,1,0.0,4.28
1485,7/17/15 04:50:00,12.46,98.10,12.18,0.2877,1,0.0,4.29
1486,7/17/15 05:00:00,12.32,98.20,12.05,0.2881,1,0.0,4.29
1487,7/17/15 05:10:00,12.27,98.40,12.04,0.2877,1,0.0,4.29
1488,7/17/15 05:20:00,12.17,98.40,11.94,0.2887,6,0.0,4.29
1489,7/17/15 05:30:00,12.07,98.50,11.86,0.2887,21,0.0,4.29
1490,7/17/15 05:40:00,12.12,98.40,11.89,0.2881,34,0.0,4.28
1491,7/17/15 05:50:00,12.22,98.50,12.00,0.2884,51,0.0,4.29
1492,7/17/15 06:00:00,12.22,97.90,11.91,0.2890,76,0.0,4.29
1493,7/17/15 06:10:00,12.22,97.70,11.88,0.2881,111,0.0,4.29
1494,7/17/15 06:20:00,12.29,97.50,11.92,0.2877,126,0.0,4.29
1495,7/17/15 06:30:00,12.17,97.10,11.74,0.2881,129,0.0,4.29
1496,7/17/15 06:40:00,11.95,96.60,11.44,0.2874,156,0.0,4.28
1497,7/17/15 06:50:00,12.53,95.90,11.91,0.2877,221,0.0,4.29
1498,7/17/15 07:00:00,13.04,95.30,12.32,0.2877,291,0.0,4.29
1499,7/17/15 07:10:00,12.92,94.00,11.99,0.2874,319,0.0,4.29
1500,7/17/15 07:20:00,13.47,92.80,12.35,0.2877,379,0.0,4.29
1501,7/17/15 07:30:00,15.41,89.40,13.70,0.2877,849,0.0,4.29
1502,7/17/15 07:40:00,16.56,83.30,13.73,0.2874,1064,0.0,4.28
1503,7/17/15 07:50:00,17.42,81.30,14.20,0.2874,1129,0.0,4.28
1504,7/17/15 08:00:00,16.92,79.80,13.42,0.2874,1184,0.0,4.29
1505,7/17/15 08:10:00,17.56,78.40,13.78,0.2868,1244,0.0,4.29
1506,7/17/15 08:20:00,17.37,77.20,13.35,0.2871,1306,0.0,4.29
1507,7/17/15 08:30:00,17.91,76.90,13.82,0.2871,1371,0.0,4.29
1508,7/17/15 08:40:00,17.61,74.50,13.04,0.2864,1439,0.0,4.28
1509,7/17/15 08:50:00,18.18,74.20,13.53,0.2864,1509,0.0,4.29
1510,7/17/15 09:00:00,18.58,71.60,13.37,0.2864,1579,0.0,4.29
1511,7/17/15 09:10:00,18.51,68.10,12.53,0.2857,1634,0.0,4.29
1512,7/17/15 09:20:00,19.84,66.90,13.53,0.2861,1689,0.0,4.29
1513,7/17/15 09:30:00,19.96,66.60,13.58,0.2850,1749,0.0,4.29
1514,7/17/15 09:40:00,19.65,63.50,12.55,0.2853,1806,0.0,4.28
1515,7/17/15 09:50:00,20.86,62.70,13.51,0.2847,1891,0.0,4.29
1516,7/17/15 10:00:00,21.46,61.40,13.75,0.2844,2056,0.0,4.29
1517,7/17/15 10:10:00,21.82,61.10,14.01,0.2837,1934,0.0,4.29
1518,7/17/15 10:20:00,22.58,59.60,14.34,0.2837,1946,0.0,4.29
1519,7/17/15 10:30:00,22.11,58.40,13.58,0.2837,2061,0.0,4.29
1520,7/17/15 10:40:00,22.03,60.60,14.08,0.2834,2081,0.0,4.28
1521,7/17/15 10:50:00,21.77,59.90,13.66,0.2827,2119,0.0,4.29
1522,7/17/15 11:00:00,21.49,61.00,13.67,0.2817,2154,0.0,4.29
1523,7/17/15 11:10:00,21.63,61.30,13.88,0.2817,2209,0.0,4.29
1524,7/17/15 11:20:00,21.49,61.80,13.87,0.2803,2274,0.0,4.29
1525,7/17/15 11:30:00,22.37,63.30,15.08,0.2796,2501,0.0,4.29
1526,7/17/15 11:40:00,22.27,62.80,14.86,0.2796,1701,0.0,4.29
1527,7/17/15 11:50:00,20.65,64.50,13.74,0.2800,989,0.0,4.29
1528,7/17/15 12:00:00,20.29,66.30,13.82,0.2796,1294,0.0,4.29
1529,7/17/15 12:10:00,19.98,67.50,13.80,0.2803,911,0.0,4.29
1530,7/17/15 12:20:00,19.72,70.40,14.20,0.2793,1506,0.0,4.29
1531,7/17/15 12:30:00,19.56,69.10,13.76,0.2796,996,0.0,4.30
1532,7/17/15 12:40:00,18.53,73.00,13.62,0.2800,556,0.0,4.29
1533,7/17/15 12:50:00,17.87,76.20,13.64,0.2796,431,0.0,4.29
1534,7/17/15 13:00:00,18.18,78.20,14.34,0.2800,579,0.0,4.30
1535,7/17/15 13:10:00,20.03,75.50,15.59,0.2793,1506,0.0,4.30
1536,7/17/15 13:20:00,21.13,71.20,15.73,0.2783,1464,0.0,4.29
1537,7/17/15 13:30:00,21.34,68.70,15.37,0.2783,1651,0.4,4.29
1538,7/17/15 13:40:00,20.34,70.10,14.73,0.2783,981,0.6,4.28
1539,7/17/15 13:50:00,18.84,72.70,13.85,0.2780,426,0.0,4.28
1540,7/17/15 14:00:00,17.89,77.90,14.00,0.2783,211,0.8,4.29
1541,7/17/15 14:10:00,15.99,83.90,13.28,0.2783,319,0.0,4.29
1542,7/17/15 14:20:00,16.25,88.60,14.38,0.2793,351,0.0,4.29
1543,7/17/15 14:30:00,16.44,89.70,14.76,0.2810,254,0.0,4.29
1544,7/17/15 14:40:00,16.56,91.30,15.15,0.2834,299,0.0,4.30
1545,7/17/15 14:50:00,16.87,92.10,15.60,0.2837,551,0.0,4.29
1546,7/17/15 15:00:00,16.58,93.00,15.47,0.2844,604,0.0,4.29
1547,7/17/15 15:10:00,16.77,92.70,15.60,0.2840,854,0.0,4.29
1548,7/17/15 15:20:00,16.53,90.90,15.06,0.2830,606,0.0,4.29
