"Plot Title: b0004a15"
"#","Date Time, GMT+06:00","H08 Temp., °F (LGR S/N: 368110)","H08 High Res. Temp., °F (LGR S/N: 368110)","GCap. RH, % (LGR S/N: 368110)"
1966,08/04/03 09:00:00 AM,67.66,67.91,70.20
1967,08/04/03 10:00:00 AM,73.15,73.45,54.90
1968,08/04/03 11:00:00 AM,78.71,78.89,50.20
1969,08/04/03 12:00:00 PM,81.54,81.36,46.10
1970,08/04/03 01:00:00 PM,80.82,80.56,47.60
1971,08/04/03 02:00:00 PM,81.54,81.84,48.10
1972,08/04/03 03:00:00 PM,76.62,76.35,56.90
1973,08/04/03 04:00:00 PM,71.76,71.60,62.60
1974,08/04/03 05:00:00 PM,71.08,71.38,70.70
1975,08/04/03 06:00:00 PM,70.39,70.14,75.60
1976,08/04/03 07:00:00 PM,69.03,69.15,81.70
1977,08/04/03 08:00:00 PM,65.59,65.55,93.70
1978,08/04/03 09:00:00 PM,64.22,64.47,95.60
1979,08/04/03 10:00:00 PM,63.54,63.23,99.20
1980,08/04/03 11:00:00 PM,63.54,63.23,99.50
1981,08/05/03 12:00:00 AM,62.85,63.10,96.70
1982,08/05/03 01:00:00 AM,63.54,63.50,94.10
1983,08/05/03 02:00:00 AM,62.85,62.89,94.10
1984,08/05/03 03:00:00 AM,62.85,62.55,92.10
1985,08/05/03 04:00:00 AM,62.17,62.47,94.10
1986,08/05/03 05:00:00 AM,62.17,62.42,92.10
1987,08/05/03 06:00:00 AM,62.85,62.60,90.10
1988,08/05/03 07:00:00 AM,62.85,62.82,90.50
1989,08/05/03 08:00:00 AM,63.54,63.45,90.10
1990,08/05/03 09:00:00 AM,65.59,65.34,85.30
1991,08/05/03 10:00:00 AM,69.71,69.71,71.20
1992,08/05/03 11:00:00 AM,76.62,76.53,51.20
1993,08/05/03 12:00:00 PM,80.11,80.38,44.00
1994,08/05/03 01:00:00 PM,82.24,82.02,42.00
1995,08/05/03 02:00:00 PM,82.96,82.81,44.00
1996,08/05/03 03:00:00 PM,82.96,82.99,45.60
1997,08/05/03 04:00:00 PM,81.54,81.39,45.60
1998,08/05/03 05:00:00 PM,77.31,77.49,55.40
1999,08/05/03 06:00:00 PM,74.53,74.35,61.00
2000,08/05/03 07:00:00 PM,66.96,67.05,89.70
2001,08/05/03 08:00:00 PM,67.66,67.91,80.80
2002,08/05/03 09:00:00 PM,65.59,65.80,84.50
2003,08/05/03 10:00:00 PM,64.22,64.18,88.00
2004,08/05/03 11:00:00 PM,62.17,62.20,98.80
2005,08/06/03 12:00:00 AM,61.48,61.74,101.50
2006,08/06/03 01:00:00 AM,61.48,61.70,103.00
2007,08/06/03 02:00:00 AM,61.48,61.70,101.80
2008,08/06/03 03:00:00 AM,60.80,60.71,103.00
2009,08/06/03 04:00:00 AM,60.12,60.28,103.60
2010,08/06/03 05:00:00 AM,60.80,61.02,98.50
2011,08/06/03 06:00:00 AM,61.48,61.27,95.60
2012,08/06/03 07:00:00 AM,61.48,61.52,93.70
2013,08/06/03 08:00:00 AM,62.85,63.03,89.20
2014,08/06/03 09:00:00 AM,66.96,66.74,75.10
2015,08/06/03 10:00:00 AM,70.39,70.14,68.70
2016,08/06/03 11:00:00 AM,73.83,73.96,59.50
2017,08/06/03 12:00:00 PM,79.41,79.41,50.20
2018,08/06/03 01:00:00 PM,82.96,83.05,40.00
2019,08/06/03 02:00:00 PM,84.38,84.34,44.00
2020,08/06/03 03:00:00 PM,80.82,81.00,50.70
2021,08/06/03 04:00:00 PM,77.31,77.14,57.90
2022,08/06/03 05:00:00 PM,75.92,76.17,60.00
2023,08/06/03 06:00:00 PM,74.53,74.70,61.00
2024,08/06/03 07:00:00 PM,72.46,72.72,64.10
2025,08/06/03 08:00:00 PM,70.39,70.56,69.70
2026,08/06/03 09:00:00 PM,68.34,68.13,78.00
2027,08/06/03 10:00:00 PM,66.27,66.18,85.30
2028,08/06/03 11:00:00 PM,65.59,65.55,88.40
2029,08/07/03 12:00:00 AM,64.90,64.69,90.90
2030,08/07/03 01:00:00 AM,63.54,63.45,93.70
2031,08/07/03 02:00:00 AM,62.17,62.26,96.30
2032,08/07/03 03:00:00 AM,62.85,62.60,92.90
2033,08/07/03 04:00:00 AM,61.48,61.36,97.10
2034,08/07/03 05:00:00 AM,60.80,60.49,97.10
2035,08/07/03 06:00:00 AM,59.41,59.63,100.50
2036,08/07/03 07:00:00 AM,61.48,61.27,96.00
2037,08/07/03 08:00:00 AM,66.27,66.27,80.80
2038,08/07/03 09:00:00 AM,71.08,70.77,68.20
2039,08/07/03 10:00:00 AM,75.22,75.06,56.40
2040,08/07/03 11:00:00 AM,80.82,81.18,48.10
2041,08/07/03 12:00:00 PM,82.96,82.99,39.00
2042,08/07/03 01:00:00 PM,83.66,83.57,41.50
2043,08/07/03 02:00:00 PM,83.66,83.84,44.60
2044,08/07/03 03:00:00 PM,80.82,80.56,51.20
2045,08/07/03 04:00:00 PM,76.62,76.48,59.50
2046,08/07/03 05:00:00 PM,73.83,73.74,63.60
2047,08/07/03 06:00:00 PM,72.46,72.59,64.60
2048,08/07/03 07:00:00 PM,70.39,70.74,70.20
2049,08/07/03 08:00:00 PM,69.03,69.31,77.00
2050,08/07/03 09:00:00 PM,68.34,68.25,81.70
2051,08/07/03 10:00:00 PM,66.96,66.96,86.70
2052,08/07/03 11:00:00 PM,66.96,66.70,88.00
2053,08/08/03 12:00:00 AM,66.27,66.36,89.20
2054,08/08/03 01:00:00 AM,66.27,66.11,90.10
2055,08/08/03 02:00:00 AM,65.59,65.93,91.70
2056,08/08/03 03:00:00 AM,64.90,64.99,94.10
2057,08/08/03 04:00:00 AM,63.54,63.75,94.50
2058,08/08/03 05:00:00 AM,64.22,63.91,90.50
2059,08/08/03 06:00:00 AM,63.54,63.75,89.70
2060,08/08/03 07:00:00 AM,63.54,63.50,93.30
2061,08/08/03 08:00:00 AM,66.96,66.83,77.50
2062,08/08/03 09:00:00 AM,66.27,66.18,82.60
2063,08/08/03 10:00:00 AM,66.96,66.79,80.30
2064,08/08/03 11:00:00 AM,70.39,70.70,67.70
2065,08/08/03 12:00:00 PM,74.53,74.44,62.60
2066,08/08/03 01:00:00 PM,76.62,76.57,56.90
2067,08/08/03 02:00:00 PM,77.31,77.00,61.00
2068,08/08/03 03:00:00 PM,75.22,75.22,65.60
2069,08/08/03 04:00:00 PM,74.53,74.57,62.10
2070,08/08/03 05:00:00 PM,74.53,74.70,60.00
2071,08/08/03 06:00:00 PM,71.76,71.89,68.70
2072,08/08/03 07:00:00 PM,68.34,68.29,78.50
2073,08/08/03 08:00:00 PM,65.59,65.89,86.70
2074,08/08/03 09:00:00 PM,66.27,66.36,79.40
2075,08/08/03 10:00:00 PM,65.59,65.59,85.30
2076,08/08/03 11:00:00 PM,64.90,64.78,87.50
2077,08/09/03 12:00:00 AM,64.22,64.35,89.20
2078,08/09/03 01:00:00 AM,64.22,63.97,90.10
2079,08/09/03 02:00:00 AM,62.85,62.60,94.50
2080,08/09/03 03:00:00 AM,62.17,61.99,94.50
2081,08/09/03 04:00:00 AM,62.17,61.99,94.90
2082,08/09/03 05:00:00 AM,62.17,62.20,93.30
2083,08/09/03 06:00:00 AM,62.17,62.26,92.10
2084,08/09/03 07:00:00 AM,61.48,61.74,97.10
2085,08/09/03 08:00:00 AM,61.48,61.18,101.10
2086,08/09/03 09:00:00 AM,64.22,64.06,91.70
2087,08/09/03 10:00:00 AM,68.34,68.16,82.20
2088,08/09/03 11:00:00 AM,72.46,72.41,70.70
2089,08/09/03 12:00:00 PM,75.92,75.79,61.60
2090,08/09/03 01:00:00 PM,78.01,78.19,53.80
2091,08/09/03 02:00:00 PM,80.82,80.82,48.10
2092,08/09/03 03:00:00 PM,78.71,79.02,55.90
2093,08/09/03 04:00:00 PM,78.71,78.62,55.90
2094,08/09/03 05:00:00 PM,75.92,76.08,60.50
2095,08/09/03 06:00:00 PM,73.15,73.31,65.10
2096,08/09/03 07:00:00 PM,71.08,71.08,70.20
2097,08/09/03 08:00:00 PM,68.34,68.04,78.90
2098,08/09/03 09:00:00 PM,65.59,65.68,86.70
2099,08/09/03 10:00:00 PM,64.90,65.16,88.00
2100,08/09/03 11:00:00 PM,64.22,64.44,90.10
2101,08/10/03 12:00:00 AM,64.22,64.40,89.70
2102,08/10/03 01:00:00 AM,63.54,63.79,91.70
2103,08/10/03 02:00:00 AM,63.54,63.54,92.50
2104,08/10/03 03:00:00 AM,63.54,63.28,93.30
2105,08/10/03 04:00:00 AM,62.85,62.76,94.50
2106,08/10/03 05:00:00 AM,63.54,63.37,90.50
2107,08/10/03 06:00:00 AM,62.85,63.10,92.90
2108,08/10/03 07:00:00 AM,64.90,64.87,88.40
2109,08/10/03 08:00:00 AM,67.66,67.48,78.00
2110,08/10/03 09:00:00 AM,69.03,68.94,74.60
2111,08/10/03 10:00:00 AM,69.03,69.10,76.50
2112,08/10/03 11:00:00 AM,75.22,75.00,59.50
2113,08/10/03 12:00:00 PM,78.01,78.28,49.70
2114,08/10/03 01:00:00 PM,80.11,80.42,46.60
2115,08/10/03 02:00:00 PM,80.11,79.81,50.70
2116,08/10/03 03:00:00 PM,81.54,81.75,47.60
2117,08/10/03 04:00:00 PM,78.01,77.97,54.90
2118,08/10/03 05:00:00 PM,76.62,76.69,57.40
2119,08/10/03 06:00:00 PM,73.15,73.40,64.60
2120,08/10/03 07:00:00 PM,70.39,70.21,72.20
2121,08/10/03 08:00:00 PM,66.96,67.26,80.30
2122,08/10/03 09:00:00 PM,66.27,66.58,83.10
2123,08/10/03 10:00:00 PM,66.27,66.45,83.10
2124,08/10/03 11:00:00 PM,65.59,65.80,85.30
2125,08/11/03 12:00:00 AM,64.90,65.16,85.30
2126,08/11/03 01:00:00 AM,64.90,64.81,87.10
2127,08/11/03 02:00:00 AM,63.54,63.41,92.50
2128,08/11/03 03:00:00 AM,62.85,63.16,94.10
2129,08/11/03 04:00:00 AM,63.54,63.41,91.70
2130,08/11/03 05:00:00 AM,62.85,63.10,92.90
2131,08/11/03 06:00:00 AM,62.85,62.73,96.00
2132,08/11/03 07:00:00 AM,63.54,63.32,94.90
2133,08/11/03 08:00:00 AM,64.90,65.03,87.10
2134,08/11/03 09:00:00 AM,67.66,67.91,80.30
2135,08/11/03 10:00:00 AM,71.08,70.77,72.60
2136,08/11/03 11:00:00 AM,75.92,75.61,61.60
2137,08/11/03 12:00:00 PM,77.31,77.40,56.90
2138,08/11/03 01:00:00 PM,76.62,76.91,56.90
2139,08/11/03 02:00:00 PM,75.22,75.52,60.00
2140,08/11/03 03:00:00 PM,72.46,72.81,70.70
2141,08/11/03 04:00:00 PM,75.92,76.17,61.00
2142,08/11/03 05:00:00 PM,75.22,75.43,62.10
2143,08/11/03 06:00:00 PM,71.76,71.85,70.20
2144,08/11/03 07:00:00 PM,69.03,69.22,75.10
2145,08/11/03 08:00:00 PM,66.96,67.08,83.60
2146,08/11/03 09:00:00 PM,64.90,64.62,94.10
2147,08/11/03 10:00:00 PM,64.90,64.74,91.70
2148,08/11/03 11:00:00 PM,64.22,64.53,92.50
2149,08/12/03 12:00:00 AM,64.22,64.00,94.10
2150,08/12/03 01:00:00 AM,64.22,64.06,94.10
2151,08/12/03 02:00:00 AM,64.22,63.97,94.50
2152,08/12/03 03:00:00 AM,63.54,63.41,97.10
2153,08/12/03 04:00:00 AM,63.54,63.23,98.10
2154,08/12/03 05:00:00 AM,63.54,63.23,98.10
2155,08/12/03 06:00:00 AM,63.54,63.28,97.40
2156,08/12/03 07:00:00 AM,63.54,63.88,93.70
2157,08/12/03 08:00:00 AM,67.66,67.69,79.40
2158,08/12/03 09:00:00 AM,71.76,71.76,70.70
2159,08/12/03 10:00:00 AM,77.31,77.00,59.00
2160,08/12/03 11:00:00 AM,79.41,79.29,50.70
2161,08/12/03 12:00:00 PM,75.92,76.26,60.50
2162,08/12/03 01:00:00 PM,79.41,79.32,53.30
2163,08/12/03 02:00:00 PM,78.71,79.05,54.90
2164,08/12/03 03:00:00 PM,79.41,79.32,52.80
2165,08/12/03 04:00:00 PM,80.11,79.84,52.30
2166,08/12/03 05:00:00 PM,76.62,76.39,58.50
2167,08/12/03 06:00:00 PM,74.53,74.41,61.60
2168,08/12/03 07:00:00 PM,71.76,71.51,67.70
2169,08/12/03 08:00:00 PM,67.66,67.78,82.20
2170,08/12/03 09:00:00 PM,67.66,67.60,80.80
2171,08/12/03 10:00:00 PM,66.27,66.33,84.50
2172,08/12/03 11:00:00 PM,64.90,65.08,88.40
2173,08/13/03 12:00:00 AM,64.90,64.78,88.00
2174,08/13/03 01:00:00 AM,64.22,64.53,89.20
2175,08/13/03 02:00:00 AM,64.90,64.65,87.50
2176,08/13/03 03:00:00 AM,63.54,63.79,91.70
2177,08/13/03 04:00:00 AM,63.54,63.32,91.70
2178,08/13/03 05:00:00 AM,61.48,61.70,93.70
2179,08/13/03 06:00:00 AM,61.48,61.74,94.10
2180,08/13/03 07:00:00 AM,64.22,64.09,88.80
2181,08/13/03 08:00:00 AM,66.27,66.11,81.70
2182,08/13/03 09:00:00 AM,73.83,74.01,60.00
2183,08/13/03 10:00:00 AM,76.62,76.75,54.30
2184,08/13/03 11:00:00 AM,80.11,80.42,47.10
2185,08/13/03 12:00:00 PM,81.54,81.45,47.10
2186,08/13/03 01:00:00 PM,80.11,80.38,51.80
2187,08/13/03 02:00:00 PM,80.11,80.42,50.20
2188,08/13/03 03:00:00 PM,79.41,79.20,53.30
2189,08/13/03 04:00:00 PM,77.31,77.22,57.40
2190,08/13/03 05:00:00 PM,77.31,77.09,56.40
2191,08/13/03 06:00:00 PM,73.83,74.14,61.60
2192,08/13/03 07:00:00 PM,71.08,71.33,69.20
2193,08/13/03 08:00:00 PM,69.71,69.44,73.60
2194,08/13/03 09:00:00 PM,66.96,67.30,80.80
2195,08/13/03 10:00:00 PM,67.66,67.42,80.80
2196,08/13/03 11:00:00 PM,66.27,66.06,86.20
2197,08/14/03 12:00:00 AM,65.59,65.55,88.40
2198,08/14/03 01:00:00 AM,65.59,65.37,90.10
2199,08/14/03 02:00:00 AM,64.90,64.62,89.70
2200,08/14/03 03:00:00 AM,63.54,63.45,93.30
2201,08/14/03 04:00:00 AM,62.85,62.55,95.20
2202,08/14/03 05:00:00 AM,61.48,61.65,99.20
2203,08/14/03 06:00:00 AM,61.48,61.57,97.10
2204,08/14/03 07:00:00 AM,62.85,63.03,90.50
2205,08/14/03 08:00:00 AM,66.96,67.08,78.90
2206,08/14/03 09:00:00 AM,70.39,70.43,71.20
2207,08/14/03 10:00:00 AM,75.92,75.96,53.80
2208,08/14/03 11:00:00 AM,78.71,79.02,49.20
2209,08/14/03 12:00:00 PM,80.82,80.51,48.10
2210,08/14/03 01:00:00 PM,80.82,80.78,48.70
2211,08/14/03 02:00:00 PM,78.71,78.89,52.30
2212,08/14/03 03:00:00 PM,78.71,79.02,53.30
2213,08/14/03 04:00:00 PM,78.71,78.49,53.30
2214,08/14/03 05:00:00 PM,78.01,77.79,54.90
2215,08/14/03 06:00:00 PM,75.22,74.91,59.50
2216,08/14/03 07:00:00 PM,71.08,71.04,71.20
2217,08/14/03 08:00:00 PM,70.39,70.09,71.70
2218,08/14/03 09:00:00 PM,66.96,67.23,85.30
2219,08/14/03 10:00:00 PM,65.59,65.46,89.20
2220,08/14/03 11:00:00 PM,64.90,64.65,91.30
2221,08/15/03 12:00:00 AM,64.22,64.31,91.70
2222,08/15/03 01:00:00 AM,64.22,64.26,91.30
2223,08/15/03 02:00:00 AM,63.54,63.88,90.90
2224,08/15/03 03:00:00 AM,62.85,62.76,93.70
2225,08/15/03 04:00:00 AM,62.85,62.60,94.10
2226,08/15/03 05:00:00 AM,62.85,63.03,92.10
2227,08/15/03 06:00:00 AM,62.85,62.94,93.30
2228,08/15/03 07:00:00 AM,63.54,63.75,90.10
2229,08/15/03 08:00:00 AM,66.27,66.36,82.20
2230,08/15/03 09:00:00 AM,69.03,69.22,73.10
2231,08/15/03 10:00:00 AM,73.15,73.06,62.10
2232,08/15/03 11:00:00 AM,77.31,77.22,51.80
2233,08/15/03 12:00:00 PM,79.41,79.68,45.60
2234,08/15/03 01:00:00 PM,80.82,81.09,48.10
2235,08/15/03 02:00:00 PM,82.24,82.27,46.10
2236,08/15/03 03:00:00 PM,80.11,80.42,50.70
2237,08/15/03 04:00:00 PM,78.01,77.92,56.40
2238,08/15/03 05:00:00 PM,75.22,75.22,59.00
2239,08/15/03 06:00:00 PM,73.15,73.31,63.60
2240,08/15/03 07:00:00 PM,68.34,68.68,77.00
2241,08/15/03 08:00:00 PM,66.27,66.40,84.50
2242,08/15/03 09:00:00 PM,65.59,65.84,86.70
2243,08/15/03 10:00:00 PM,65.59,65.55,87.50
2244,08/15/03 11:00:00 PM,65.59,65.59,87.50
2245,08/16/03 12:00:00 AM,64.90,65.08,88.40
2246,08/16/03 01:00:00 AM,64.22,64.26,90.10
2247,08/16/03 02:00:00 AM,64.22,63.97,91.70
2248,08/16/03 03:00:00 AM,63.54,63.79,92.10
2249,08/16/03 04:00:00 AM,63.54,63.45,93.70
2250,08/16/03 05:00:00 AM,62.85,62.89,93.30
2251,08/16/03 06:00:00 AM,62.85,62.76,94.50
2252,08/16/03 07:00:00 AM,63.54,63.54,93.30
2253,08/16/03 08:00:00 AM,65.59,65.71,84.50
2254,08/16/03 09:00:00 AM,67.66,67.51,81.30
2255,08/16/03 10:00:00 AM,70.39,70.30,71.70
2256,08/16/03 11:00:00 AM,73.83,74.01,62.10
2257,08/16/03 12:00:00 PM,75.92,75.74,58.50
2258,08/16/03 01:00:00 PM,78.01,78.01,52.30
2259,08/16/03 02:00:00 PM,80.82,80.96,50.20
2260,08/16/03 03:00:00 PM,78.71,79.05,53.30
2261,08/16/03 04:00:00 PM,75.92,75.96,60.00
2262,08/16/03 05:00:00 PM,73.15,73.27,62.60
2263,08/16/03 06:00:00 PM,73.15,72.97,63.60
2264,08/16/03 07:00:00 PM,71.08,71.38,66.60
2265,08/16/03 08:00:00 PM,70.39,70.61,68.20
2266,08/16/03 09:00:00 PM,67.66,67.39,78.90
2267,08/16/03 10:00:00 PM,66.96,66.83,80.30
2268,08/16/03 11:00:00 PM,67.66,67.91,76.10
2269,08/17/03 12:00:00 AM,66.96,67.23,77.00
2270,08/17/03 01:00:00 AM,65.59,65.50,83.10
2271,08/17/03 02:00:00 AM,64.90,64.96,84.90
2272,08/17/03 03:00:00 AM,64.90,65.03,83.60
2273,08/17/03 04:00:00 AM,64.22,63.91,90.50
2274,08/17/03 05:00:00 AM,62.17,62.29,100.80
2275,08/17/03 06:00:00 AM,61.48,61.83,100.50
2276,08/17/03 07:00:00 AM,61.48,61.65,103.60
2277,08/17/03 08:00:00 AM,62.17,61.99,103.00
2278,08/17/03 09:00:00 AM,62.85,63.03,98.10
2279,08/17/03 10:00:00 AM,64.22,63.97,96.70
2280,08/17/03 11:00:00 AM,65.59,65.55,92.50
2281,08/17/03 12:00:00 PM,67.66,67.48,88.40
2282,08/17/03 01:00:00 PM,69.71,69.71,78.90
2283,08/17/03 02:00:00 PM,73.15,72.84,68.20
2284,08/17/03 03:00:00 PM,72.46,72.63,66.60
2285,08/17/03 04:00:00 PM,71.76,71.89,68.70
2286,08/17/03 05:00:00 PM,68.34,68.32,86.20
2287,08/17/03 06:00:00 PM,66.96,66.70,85.30
2288,08/17/03 07:00:00 PM,64.22,64.26,97.80
2289,08/17/03 08:00:00 PM,64.22,63.97,98.10
2290,08/17/03 09:00:00 PM,63.54,63.63,99.20
2291,08/17/03 10:00:00 PM,63.54,63.32,100.20
2292,08/17/03 11:00:00 PM,62.85,63.03,101.50
2293,08/18/03 12:00:00 AM,62.85,63.07,101.10
2294,08/18/03 01:00:00 AM,62.17,62.20,97.10
2295,08/18/03 02:00:00 AM,61.48,61.36,99.20
2296,08/18/03 03:00:00 AM,60.80,60.84,101.50
2297,08/18/03 04:00:00 AM,60.12,60.31,103.30
2298,08/18/03 05:00:00 AM,60.80,60.75,99.80
2299,08/18/03 06:00:00 AM,60.80,60.80,99.80
2300,08/18/03 07:00:00 AM,61.48,61.30,96.30
2301,08/18/03 08:00:00 AM,60.12,60.37,102.40
2302,08/18/03 09:00:00 AM,62.17,62.51,94.90
2303,08/18/03 10:00:00 AM,63.54,63.57,92.90
2304,08/18/03 11:00:00 AM,63.54,63.84,92.90
2305,08/18/03 12:00:00 PM,66.27,66.54,78.50
2306,08/18/03 01:00:00 PM,67.66,67.91,78.50
2307,08/18/03 02:00:00 PM,69.03,68.72,73.60
2308,08/18/03 03:00:00 PM,67.66,67.48,76.50
2309,08/18/03 04:00:00 PM,66.96,66.83,76.50
2310,08/18/03 05:00:00 PM,66.27,66.36,79.40
2311,08/18/03 06:00:00 PM,65.59,65.37,82.60
2312,08/18/03 07:00:00 PM,63.54,63.79,88.80
2313,08/18/03 08:00:00 PM,62.85,62.76,92.10
2314,08/18/03 09:00:00 PM,62.17,62.47,92.90
2315,08/18/03 10:00:00 PM,62.17,62.38,92.50
2316,08/18/03 11:00:00 PM,62.17,62.13,94.10
2317,08/19/03 12:00:00 AM,62.17,62.20,93.70
2318,08/19/03 01:00:00 AM,62.17,62.13,93.30
2319,08/19/03 02:00:00 AM,61.48,61.52,95.60
2320,08/19/03 03:00:00 AM,61.48,61.43,96.30
2321,08/19/03 04:00:00 AM,61.48,61.30,95.60
2322,08/19/03 05:00:00 AM,60.80,60.53,99.80
2323,08/19/03 06:00:00 AM,60.12,59.97,101.10
2324,08/19/03 07:00:00 AM,60.80,60.62,102.40
2325,08/19/03 08:00:00 AM,62.17,62.17,93.70
2326,08/19/03 09:00:00 AM,64.90,64.99,82.60
2327,08/19/03 10:00:00 AM,67.66,67.86,73.60
2328,08/19/03 11:00:00 AM,69.03,68.81,78.00
2329,08/19/03 12:00:00 PM,73.15,73.31,62.10
2330,08/19/03 01:00:00 PM,73.83,73.89,66.60
2331,08/19/03 02:00:00 PM,73.83,74.17,65.60
2332,08/19/03 03:00:00 PM,69.03,68.72,76.50
2333,08/19/03 04:00:00 PM,68.34,68.13,79.40
2334,08/19/03 05:00:00 PM,68.34,68.25,79.90
2335,08/19/03 06:00:00 PM,66.96,66.83,84.50
2336,08/19/03 07:00:00 PM,66.27,66.36,80.80
2337,08/19/03 08:00:00 PM,64.22,64.06,88.80
2338,08/19/03 09:00:00 PM,63.54,63.23,91.30
2339,08/19/03 10:00:00 PM,62.17,62.38,95.20
2340,08/19/03 11:00:00 PM,62.17,61.95,97.10
2341,08/20/03 12:00:00 AM,61.48,61.23,100.20
2342,08/20/03 01:00:00 AM,61.48,61.61,96.30
2343,08/20/03 02:00:00 AM,60.80,61.05,96.70
2344,08/20/03 03:00:00 AM,60.80,60.71,97.80
2345,08/20/03 04:00:00 AM,59.41,59.34,101.50
2346,08/20/03 05:00:00 AM,59.41,59.29,102.10
2347,08/20/03 06:00:00 AM,59.41,59.63,97.80
2348,08/20/03 07:00:00 AM,59.41,59.38,98.10
2349,08/20/03 08:00:00 AM,59.41,59.54,98.80
2350,08/20/03 09:00:00 AM,61.48,61.23,92.50
2351,08/20/03 10:00:00 AM,62.85,63.07,86.70
2352,08/20/03 11:00:00 AM,64.22,64.53,83.60
2353,08/20/03 12:00:00 PM,69.71,69.49,75.10
2354,08/20/03 01:00:00 PM,71.08,71.20,66.10
2355,08/20/03 02:00:00 PM,73.15,73.02,61.60
2356,08/20/03 03:00:00 PM,74.53,74.88,55.40
2357,08/20/03 04:00:00 PM,72.46,72.59,62.10
2358,08/20/03 05:00:00 PM,74.53,74.48,56.40
2359,08/20/03 06:00:00 PM,71.76,71.89,57.90
2360,08/20/03 07:00:00 PM,68.34,68.47,69.20
2361,08/20/03 08:00:00 PM,64.22,64.44,81.70
2362,08/20/03 09:00:00 PM,62.85,62.64,90.10
2363,08/20/03 10:00:00 PM,60.80,61.14,94.90
2364,08/20/03 11:00:00 PM,60.80,60.58,94.90
2365,08/21/03 12:00:00 AM,58.73,58.91,99.50
2366,08/21/03 01:00:00 AM,58.05,58.21,100.50
2367,08/21/03 02:00:00 AM,58.05,57.92,100.20
2368,08/21/03 03:00:00 AM,57.36,57.56,101.10
2369,08/21/03 04:00:00 AM,56.66,56.88,102.40
2370,08/21/03 05:00:00 AM,56.66,56.41,103.60
2371,08/21/03 06:00:00 AM,56.66,56.70,103.60
2372,08/21/03 07:00:00 AM,57.36,57.56,101.10
2373,08/21/03 08:00:00 AM,59.41,59.54,93.70
2374,08/21/03 09:00:00 AM,63.54,63.45,83.10
2375,08/21/03 10:00:00 AM,68.34,68.04,70.20
2376,08/21/03 11:00:00 AM,73.15,73.18,56.90
2377,08/21/03 12:00:00 PM,75.92,75.74,48.70
2378,08/21/03 01:00:00 PM,80.11,80.42,46.10
2379,08/21/03 02:00:00 PM,79.41,79.23,48.70
2380,08/21/03 03:00:00 PM,79.41,79.50,50.20
2381,08/21/03 04:00:00 PM,78.71,78.44,53.30
2382,08/21/03 05:00:00 PM,74.53,74.84,62.10
2383,08/21/03 06:00:00 PM,73.15,72.93,63.10
2384,08/21/03 07:00:00 PM,70.39,70.70,69.70
2385,08/21/03 08:00:00 PM,67.66,67.48,78.90
2386,08/21/03 09:00:00 PM,66.96,66.74,84.90
2387,08/21/03 10:00:00 PM,65.59,65.80,88.40
2388,08/21/03 11:00:00 PM,64.90,64.78,92.50
2389,08/22/03 12:00:00 AM,64.22,64.44,91.70
2390,08/22/03 01:00:00 AM,64.22,64.26,92.10
2391,08/22/03 02:00:00 AM,62.85,63.19,95.20
2392,08/22/03 03:00:00 AM,61.48,61.61,98.80
2393,08/22/03 04:00:00 AM,61.48,61.70,99.50
2394,08/22/03 05:00:00 AM,61.48,61.61,97.10
2395,08/22/03 06:00:00 AM,61.48,61.18,99.20
2396,08/22/03 07:00:00 AM,62.85,62.82,92.50
2397,08/22/03 08:00:00 AM,64.22,64.35,87.10
2398,08/22/03 09:00:00 AM,69.71,69.44,72.60
2399,08/22/03 10:00:00 AM,71.76,71.94,65.10
2400,08/22/03 11:00:00 AM,72.46,72.28,64.60
2401,08/22/03 12:00:00 PM,71.76,71.73,70.20
2402,08/22/03 01:00:00 PM,74.53,74.44,63.10
2403,08/22/03 02:00:00 PM,73.83,73.89,66.60
2404,08/22/03 03:00:00 PM,65.59,65.46,92.90
2405,08/22/03 04:00:00 PM,67.66,67.51,82.60
2406,08/22/03 05:00:00 PM,69.71,69.44,82.20
2407,08/22/03 06:00:00 PM,68.34,68.20,88.00
2408,08/22/03 07:00:00 PM,66.96,67.08,89.70
2409,08/22/03 08:00:00 PM,64.90,65.03,94.50
2410,08/22/03 09:00:00 PM,64.22,64.56,96.00
2411,08/22/03 10:00:00 PM,64.22,64.18,96.30
2412,08/22/03 11:00:00 PM,64.22,64.47,96.00
2413,08/23/03 12:00:00 AM,63.54,63.72,99.80
2414,08/23/03 01:00:00 AM,62.85,62.64,103.30
2415,08/23/03 02:00:00 AM,62.17,62.51,103.00
2416,08/23/03 03:00:00 AM,62.17,62.42,100.20
2417,08/23/03 04:00:00 AM,62.17,62.04,102.40
2418,08/23/03 05:00:00 AM,61.48,61.83,102.10
2419,08/23/03 06:00:00 AM,61.48,61.23,100.20
2420,08/23/03 07:00:00 AM,61.48,61.70,100.80
2421,08/23/03 08:00:00 AM,63.54,63.72,92.50
2422,08/23/03 09:00:00 AM,66.27,66.15,84.90
2423,08/23/03 10:00:00 AM,69.71,70.00,69.70
2424,08/23/03 11:00:00 AM,73.15,73.09,63.10
2425,08/23/03 12:00:00 PM,76.62,76.60,53.30
2426,08/23/03 01:00:00 PM,77.31,77.14,54.30
2427,08/23/03 02:00:00 PM,75.22,75.58,59.00
2428,08/23/03 03:00:00 PM,74.53,74.75,60.00
